Country,ISO2,ISO3,Indicator,Unit,Source,Copyright and Usage,CTS Code,CTS Name,CTS Full Descriptor,Growth Type,Sector,Scenarios,Scope,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Arts, entertainment and recreation, Gambling and betting activities",Net Zero 2050,Scope 2,0.053100084,0.052386047,0.050901444,0.048646265,0.045620521,0.041824201,0.041538432,0.04008225,0.037455654,0.033658637,0.028691207,0.030047918,0.03111207,0.031883642,0.032362649,0.032549074,0.039498033,0.047108678,0.055380979,0.06431497,0.073910619,0.08588709,0.098762401,0.112536594,0.127209638,0.142781556
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Arts, entertainment and recreation, Not applicable",Below 2°C,Scope 1,0.012792223,0.01347068,0.014108386,0.01470534,0.015261541,0.015776991,0.016254402,0.016661971,0.016999698,0.017267586,0.017465629,0.018029362,0.018533101,0.018976847,0.019360591,0.019684344,0.020476177,0.02122232,0.021922773,0.022577535,0.023186608,0.024182118,0.025135549,0.026046895,0.026916159,0.027743342
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Arts, entertainment and recreation, Not applicable",Below 2°C,Scope 2,0.028236633,0.029116594,0.029792794,0.030265232,0.030533911,0.03059883,0.02984125,0.028670302,0.027085982,0.025088294,0.022677235,0.021795222,0.020581829,0.019037062,0.017160914,0.014953389,0.015351668,0.015667985,0.015902336,0.016054729,0.016125161,0.018069109,0.02012175,0.022283085,0.024553114,0.026931834
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Arts, entertainment and recreation, Not applicable",Current Policies,Scope 1,0.003409405,0.00340149,0.003393493,0.003385414,0.003377252,0.003369007,0.003365963,0.003362796,0.003359504,0.003356087,0.003352547,0.003356563,0.00336053,0.003364445,0.003368311,0.003372126,0.003383196,0.003394265,0.003405335,0.003416404,0.003427474,0.003448319,0.003469229,0.003490202,0.003511239,0.003532339
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Arts, entertainment and recreation, Not applicable",Current Policies,Scope 2,0.005843539,0.00577269,0.005701415,0.005629714,0.005557588,0.005485036,0.005422356,0.005358873,0.005294588,0.0052295,0.005163609,0.005111204,0.005057627,0.005002876,0.004946951,0.004889853,0.004811532,0.004731045,0.004648389,0.004563565,0.004476574,0.004403758,0.004328252,0.004250058,0.004169175,0.004085602
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Arts, entertainment and recreation, Not applicable",Delayed transition,Scope 1,0.003409405,0.00340149,0.003393493,0.003385414,0.003377252,0.003369007,0.013880817,0.022985205,0.030682178,0.03697173,0.041853863,0.045344972,0.048240435,0.050540232,0.05224437,0.053352842,0.056919236,0.06022414,0.063267562,0.066049494,0.068569951,0.072777614,0.076869398,0.08084528,0.084705247,0.088449337
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Arts, entertainment and recreation, Not applicable",Delayed transition,Scope 2,0.005843539,0.00577269,0.005701415,0.005629714,0.005557588,0.005485036,0.025808068,0.041498755,0.0525571,0.058983092,0.060776742,0.060896029,0.058879871,0.054728247,0.048441175,0.040018645,0.042344902,0.04433984,0.046003453,0.047335713,0.048336672,0.054994239,0.062060637,0.069535923,0.077420023,0.085712975
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Arts, entertainment and recreation, Not applicable",Divergent Net Zero,Scope 1,0.060355879,0.06264543,0.064526275,0.065998431,0.067061909,0.067716676,0.069228046,0.070369218,0.071140193,0.07154096,0.071571524,0.073694951,0.075551125,0.077140072,0.078461774,0.079516242,0.082574749,0.08545621,0.088160648,0.090688037,0.093038423,0.097100302,0.101030805,0.104829906,0.108497656,0.112034011
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Arts, entertainment and recreation, Not applicable",Divergent Net Zero,Scope 2,0.112446712,0.111788068,0.109315112,0.105027849,0.098926276,0.091010386,0.087142686,0.081772164,0.074898833,0.066522685,0.056643719,0.05709233,0.057072221,0.056583414,0.055625915,0.054199715,0.061479474,0.069217736,0.077414511,0.086069808,0.095183609,0.106940368,0.119376944,0.132493341,0.146289528,0.16076555
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Arts, entertainment and recreation, Not applicable",Nationally Determined Contributions (NDCs),Scope 1,0.013812419,0.015122026,0.016418571,0.017702055,0.018972475,0.020229834,0.020366445,0.020497006,0.020621516,0.020739977,0.020852389,0.020849264,0.020838891,0.020821271,0.020796401,0.020764286,0.020805394,0.020841185,0.020871654,0.020896802,0.020916629,0.021119861,0.021321632,0.021521941,0.021720789,0.021918174
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Arts, entertainment and recreation, Not applicable",Nationally Determined Contributions (NDCs),Scope 2,0.021653557,0.023151664,0.024528379,0.025783701,0.026917632,0.02793017,0.027953634,0.027930941,0.027862088,0.027747081,0.027585914,0.026452258,0.025225681,0.023906176,0.022493752,0.020988404,0.019908863,0.018759487,0.017540282,0.016251245,0.014892372,0.014884161,0.014863302,0.014829797,0.014783642,0.014724845
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Arts, entertainment and recreation, Not applicable",Net Zero 2050,Scope 1,0.027678434,0.028677409,0.029522109,0.030212526,0.030748662,0.031130521,0.033443218,0.035454931,0.037165657,0.038575402,0.039684151,0.041973135,0.044038331,0.045879717,0.047497306,0.048891106,0.051878792,0.054756126,0.057523092,0.060179675,0.062725906,0.066320293,0.069842351,0.073292093,0.076669491,0.079974598
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Arts, entertainment and recreation, Not applicable",Net Zero 2050,Scope 2,0.05265798,0.051843304,0.050285129,0.047983453,0.044938279,0.0411496,0.04086028,0.039421545,0.036833383,0.033095796,0.028208793,0.029446291,0.030406267,0.031088697,0.031493605,0.031620966,0.038225206,0.045442081,0.05327157,0.061713695,0.070768452,0.081939632,0.09392873,0.1067358,0.120360779,0.134803707
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Civil engineering",Below 2°C,Scope 1,0.186948422,0.200709925,0.214515792,0.228366022,0.242260615,0.256199571,0.270007866,0.283656015,0.297144018,0.310471875,0.323639587,0.338112174,0.352361552,0.366387722,0.380190684,0.393770439,0.41164532,0.429434593,0.447138257,0.464756312,0.482288758,0.504393029,0.526508679,0.548635708,0.570774115,0.5929239
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Civil engineering",Below 2°C,Scope 2,0.056012315,0.057351034,0.058324031,0.058931305,0.059172857,0.059048685,0.056873066,0.054043806,0.050560902,0.046424356,0.041634169,0.039387027,0.036675234,0.033498789,0.029857693,0.025751945,0.025987823,0.026119743,0.026147705,0.026071709,0.025891756,0.028524163,0.031283931,0.034171063,0.037185557,0.040327414
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Civil engineering",Current Policies,Scope 1,0.026581725,0.026947055,0.02730993,0.027670348,0.028028311,0.028383817,0.028933905,0.029479622,0.030020968,0.030557944,0.031090549,0.031535796,0.031980076,0.032423387,0.03286573,0.033307105,0.033847185,0.0343871,0.034926849,0.035466434,0.036005853,0.036635293,0.037265834,0.037897476,0.038530219,0.039164062
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Civil engineering",Current Policies,Scope 2,0.009056554,0.008941674,0.008826285,0.008710386,0.008593978,0.00847706,0.00837501,0.008271887,0.008167692,0.008062423,0.007956081,0.007870158,0.007782603,0.007693417,0.0076026,0.007510152,0.007384889,0.007256549,0.007125133,0.006990639,0.006853069,0.00673707,0.006617207,0.006493479,0.006365886,0.006234428
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Civil engineering",Delayed transition,Scope 1,0.026581755,0.026947072,0.027309917,0.02767029,0.028028191,0.028383619,0.210357299,0.382541315,0.544935668,0.697540354,0.840355378,0.951742837,1.059516881,1.16367751,1.264224723,1.361158524,1.492981874,1.625237509,1.757925436,1.891045644,2.024598142,2.184784023,2.347183614,2.511796914,2.67862392,2.847664638
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Civil engineering",Delayed transition,Scope 2,0.009056554,0.008941674,0.008826285,0.008710386,0.008593978,0.00847706,0.0621711,0.103759699,0.133242857,0.150620573,0.155892848,0.157811397,0.153799582,0.143857399,0.127984852,0.10618194,0.11199877,0.116966372,0.12108475,0.124353895,0.126773817,0.143283692,0.16077236,0.179239829,0.1986861,0.219111172
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Civil engineering",Divergent Net Zero,Scope 1,0.927738831,0.994314434,1.059485449,1.123251882,1.185613727,1.246570989,1.306598776,1.365056781,1.421945003,1.477263442,1.531012095,1.589908985,1.647244369,1.703018244,1.757230619,1.809881484,1.885127408,1.95968854,2.033564878,2.106756422,2.179263172,2.286713202,2.394845084,2.503658824,2.61315442,2.723331872
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Civil engineering",Divergent Net Zero,Scope 2,0.223583514,0.220793035,0.214683422,0.20525467,0.192506783,0.17643976,0.16667795,0.154559824,0.140085386,0.123254632,0.104067565,0.103123576,0.101538511,0.099312365,0.096445137,0.092936832,0.10374501,0.115137106,0.127113124,0.139673062,0.152816923,0.169143577,0.186296344,0.204275225,0.223080218,0.242711326
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Civil engineering",Nationally Determined Contributions (NDCs),Scope 1,0.088378944,0.098415685,0.108670195,0.119142473,0.12983252,0.140740336,0.147885409,0.155036491,0.162193584,0.169356685,0.176525797,0.182611176,0.188669652,0.194701224,0.200705891,0.206683654,0.212918657,0.219142062,0.225353869,0.23155408,0.237742692,0.244339758,0.250948358,0.257568494,0.264200166,0.270843371
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Civil engineering",Nationally Determined Contributions (NDCs),Scope 2,0.026683683,0.028529797,0.03022632,0.031773253,0.033170594,0.034418343,0.034965821,0.035426626,0.035800758,0.036088218,0.036289004,0.035164275,0.033866144,0.032394611,0.030749676,0.028931338,0.027653222,0.02624594,0.02470949,0.023043874,0.021249092,0.02135887,0.021445472,0.021508901,0.021549155,0.021566235
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Civil engineering",Net Zero 2050,Scope 1,0.423937116,0.451896897,0.479516713,0.506796562,0.533736446,0.560336363,0.64892912,0.736898333,0.824244001,0.910966126,0.997064705,1.095794682,1.194272658,1.292498636,1.390472615,1.488194595,1.610408165,1.734184375,1.859523219,1.986424701,2.114888822,2.260733555,2.40869949,2.558786613,2.710994932,2.865324439
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Civil engineering",Net Zero 2050,Scope 2,0.104456352,0.102115913,0.098440984,0.093431565,0.087087656,0.079409257,0.081978794,0.081519218,0.078030531,0.07151273,0.061965816,0.065038305,0.067463975,0.069242824,0.070374857,0.070860071,0.08522742,0.100878643,0.117813733,0.136032696,0.155535532,0.178477807,0.202985533,0.229058717,0.256697359,0.28590145
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Construction of buildings",Below 2°C,Scope 1,0.01295024,0.013783837,0.014609727,0.015427909,0.016238384,0.017041151,0.01770501,0.018340724,0.018948291,0.019527712,0.020078986,0.020717826,0.021328485,0.021910961,0.022465257,0.022991371,0.023675353,0.024331893,0.024960989,0.025562642,0.026136851,0.027116824,0.028092825,0.029064857,0.030032919,0.03099701
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Construction of buildings",Below 2°C,Scope 2,0.012485461,0.012783353,0.012999772,0.013134718,0.013188191,0.013160191,0.012674376,0.012043073,0.011266281,0.010344,0.00927623,0.008774695,0.008169832,0.007461642,0.006650123,0.005735276,0.005787149,0.005815924,0.0058216,0.005804179,0.005763659,0.00634888,0.006962378,0.007604154,0.008274207,0.008972538
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Construction of buildings",Current Policies,Scope 1,0.003594354,0.003599393,0.003604094,0.003608459,0.003612488,0.003616179,0.003616314,0.003616251,0.003615991,0.003615534,0.00361488,0.003620981,0.003626891,0.00363261,0.003638137,0.003643474,0.003657349,0.00367108,0.003684667,0.00369811,0.003711408,0.003724292,0.003737094,0.003749812,0.003762448,0.003775001
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Construction of buildings",Current Policies,Scope 2,0.003057806,0.00300236,0.002947236,0.002892433,0.002837951,0.00278379,0.002733177,0.002682766,0.002632556,0.002582549,0.002532743,0.002488322,0.002443965,0.002399671,0.002355442,0.002311277,0.002256203,0.002201021,0.00214573,0.002090332,0.002034825,0.001985286,0.001935439,0.001885285,0.001834823,0.001784053
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Construction of buildings",Delayed transition,Scope 1,0.003594354,0.003599393,0.003604094,0.003608459,0.003612488,0.003616179,0.018288348,0.03151934,0.043309157,0.053657797,0.062565263,0.069350548,0.075482264,0.080960412,0.085784992,0.089956001,0.096615126,0.103066994,0.109311606,0.115348961,0.121179058,0.12919397,0.137246825,0.145337626,0.153466372,0.161633061
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Construction of buildings",Delayed transition,Scope 2,0.003057806,0.00300236,0.002947236,0.002892433,0.002837951,0.00278379,0.013110791,0.021083974,0.02670334,0.02996889,0.030880622,0.030891749,0.029831751,0.027700628,0.024498382,0.020225011,0.021194588,0.022014042,0.022683375,0.023202588,0.023571679,0.026522659,0.029643949,0.032935558,0.036397482,0.040029719
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Construction of buildings",Divergent Net Zero,Scope 1,0.064028232,0.066873769,0.069496476,0.071896351,0.074073396,0.076027611,0.077965745,0.079702115,0.08123672,0.082569559,0.083700632,0.085929916,0.08805004,0.090061007,0.09196281,0.093755454,0.097353227,0.100954999,0.104560771,0.108170541,0.111784312,0.117303591,0.122935242,0.128679273,0.134535674,0.140504452
World,,WLD,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,"Construction, Construction of buildings",Divergent Net Zero,Scope 2,0.051564227,0.050690603,0.049096298,0.04678131,0.043745641,0.039989288,0.037733015,0.034953476,0.03165067,0.027824598,0.023475258,0.023250168,0.022881979,0.022370686,0.021716293,0.020918801,0.023343566,0.025898797,0.028584493,0.031400657,0.034347282,0.037978472,0.041791341,0.045785891,0.04996212,0.05432003
