Country,ISO2,ISO3,Technology,Energy Type,Indicator,Unit,Source,CTS Name,CTS Code,CTS Full Descriptor,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Lebanon,LB,LBN,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,0.002,0.002,0.332,0.472,0.294,1.86,4.76,10.98,23.98,36.71,54.92,76.08,89.84,189.84,874.89,1004.89
Lebanon,LB,LBN,Wind energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,1.0,4.0,6.0,6.0,6.0,6.0,,,,,,
Lebanon,LB,LBN,Wind energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,0.5,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
"Lesotho, Kingdom of",LS,LSO,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.604,0.62,0.528,0.522,2.512,0.815,
"Lesotho, Kingdom of",LS,LSO,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1.2,1.2,1.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52,0.528,0.608
"Lesotho, Kingdom of",LS,LSO,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",368.015,371.897,398.703,409.024,404.831,458.325,482.808,508.601,504.628,506.547,501.819,490.678,486.578,516.494,521.392,533.472,511.132,502.042,515.957,391.681,426.34,531.415,480.255,
"Lesotho, Kingdom of",LS,LSO,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",75.42,75.42,75.42,74.75,74.75,74.75,72.75,72.75,72.75,72.75,72.75,72.75,74.75,74.18,74.18,74.18,74.18,74.18,74.18,74.18,74.18,74.18,74.18,74.18
"Lesotho, Kingdom of",LS,LSO,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,0.393,0.753,0.753,0.754,0.754,0.642,1.031,1.043,0.981,1.275,
"Lesotho, Kingdom of",LS,LSO,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,,0.438,0.438,0.438,0.439,0.439,0.374,0.599,0.605,0.57,0.74,28.74
Liberia,LR,LBR,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,0.184,0.184,0.184,0.342,0.559,0.559,0.559,0.559,0.559,0.559,
Liberia,LR,LBR,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,,0.07,0.07,0.07,0.13,0.205,0.205,0.205,0.205,0.205,0.205,0.205
Liberia,LR,LBR,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",200.0,200.0,200.0,200.0,200.0,200.0,200.0,250.0,250.0,250.0,250.0,300.0,300.0,300.0,300.0,310.0,302.1,351.4,277.0,290.2,318.2,249.157,250.157,
Liberia,LR,LBR,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",70.0,70.0,70.0,70.0,73.0,73.0,73.0,78.0,78.0,78.0,87.4,91.0,91.0,92.6,92.6,92.6,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
Liberia,LR,LBR,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",24.939,24.939,24.939,24.939,24.939,24.939,24.939,24.939,24.939,24.939,24.939,25.25,25.25,25.25,25.25,25.25,25.25,128.25,128.25,128.25,128.25,128.25,128.25,
Liberia,LR,LBR,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.86,4.86,4.86,4.86,4.86,26.86,92.86,92.86,92.86,92.86,92.86,92.86,92.86
Liberia,LR,LBR,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,0.025,0.025,0.025,0.152,0.186,0.508,1.026,1.562,2.178,3.424,3.881,4.755,
Liberia,LR,LBR,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,0.018,0.018,0.018,0.109,0.133,0.362,0.731,1.113,1.553,2.44,2.766,3.389,3.389
Libya,LY,LBY,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",15496.0,16111.0,17531.0,18943.0,20202.0,22317.0,24754.0,26234.0,28666.0,30373.0,32558.0,25999.0,34275.0,37913.0,37723.0,37503.0,31412.0,33274.0,34163.0,34621.0,29491.0,31011.0,31011.0,
Libya,LY,LBY,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",4253.0,4253.0,4418.0,4418.0,4418.0,5042.0,5042.0,5792.0,5792.0,5792.0,8669.0,8669.0,8669.0,9169.0,9619.0,9619.0,9713.0,10238.0,10511.0,10511.0,10511.0,10811.0,10996.0,11231.0
Libya,LY,LBY,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,0.318,1.113,1.908,2.703,3.498,4.293,5.088,5.883,6.678,7.791,7.791,7.791,7.791,7.791,7.791,7.791,7.791,7.791,7.791,7.791,
Libya,LY,LBY,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,0.2,0.7,1.2,1.7,2.2,2.7,3.2,3.7,4.2,4.9,4.9,4.9,4.9,4.9,5.11,5.11,5.11,5.111,6.333,6.333,8.333
Lithuania,LT,LTU,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,2.0,4.0,7.0,6.0,7.0,24.0,54.0,69.0,102.0,147.0,157.0,218.0,357.0,400.0,446.0,439.0,503.648,543.0,533.2,594.1,685.5,708.2,
Lithuania,LT,LTU,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,2.0,4.0,4.0,5.0,5.0,15.0,22.0,24.0,24.0,29.0,33.0,53.0,64.0,71.0,71.0,71.5,78.5,104.0,105.0,116.0,115.5,118.0,215.0
Lithuania,LT,LTU,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",2271.0,2604.0,2656.0,2845.0,3052.0,3418.0,2794.0,2825.0,2593.0,2836.0,3833.0,2877.0,3119.0,2425.0,1911.0,2254.0,1207.0,736.671,461.7,591.5,1821.3,1316.5,890.8,
Lithuania,LT,LTU,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",2461.0,2464.0,2462.0,2465.0,2465.0,2465.0,2456.0,2461.0,2494.0,2508.0,2507.0,2555.0,3001.0,3004.0,2700.0,2101.0,2101.0,1742.0,1720.0,1719.0,1738.0,1734.0,1730.0,1702.0
Lithuania,LT,LTU,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",340.0,326.0,354.0,325.0,421.0,451.0,397.0,421.0,402.0,424.0,540.0,480.0,423.0,521.0,399.0,349.0,454.0,602.4,431.0,345.4,300.6,383.7,464.4,
Lithuania,LT,LTU,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",103.0,103.0,103.0,109.0,110.0,117.0,117.0,115.0,115.0,116.0,116.0,116.0,116.0,116.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,118.0
Lithuania,LT,LTU,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,0.091,0.091,0.091,0.273,2.0,45.0,73.0,73.0,66.0,68.0,86.6,91.1,128.8,190.8,342.0,
Lithuania,LT,LTU,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,0.1,0.1,0.1,0.3,7.0,68.0,69.0,69.0,70.0,73.751,82.0,103.0,164.0,255.0,572.0,1165.0
Lithuania,LT,LTU,Wind energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,1.0,2.0,14.0,106.0,131.0,158.0,224.0,475.0,540.0,603.0,639.0,810.0,1136.0,1363.8,1144.0,1499.4,1551.7,1361.7,1512.4,
Lithuania,LT,LTU,Wind energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,1.0,1.0,31.0,47.0,54.0,98.0,133.0,202.0,275.0,279.0,288.0,436.0,509.0,518.0,533.0,534.0,540.0,671.0,946.0,1287.0
Luxembourg,LU,LUX,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",22.351,25.874,27.015,34.151,42.575,46.163,55.216,62.667,69.648,78.184,84.14,92.979,94.011,94.211,115.225,125.964,140.018,171.453,217.172,278.129,372.29,388.532,358.707,
Luxembourg,LU,LUX,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",5.7,5.867,6.785,7.668,8.423,8.423,9.668,9.668,11.576,12.898,18.898,19.497,19.663,23.319,22.814,24.443,24.813,35.713,35.973,55.973,56.083,56.187,55.515,94.515
Luxembourg,LU,LUX,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",214.841,666.925,2624.366,2619.576,3152.629,3106.545,3247.284,2895.204,2402.198,2842.717,2916.54,2341.022,2388.207,1421.114,1451.304,837.784,258.179,221.212,195.495,191.619,184.055,173.128,98.865,
Luxembourg,LU,LUX,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",61.862,79.939,466.244,473.004,475.59,476.806,477.065,477.682,480.973,483.455,476.103,491.34,492.495,492.495,492.495,480.574,104.409,83.151,83.151,84.123,73.38,69.428,80.93,82.93
Luxembourg,LU,LUX,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",123.504,118.032,99.731,79.42,104.058,92.939,111.312,116.702,132.114,105.839,107.661,63.0,98.302,119.195,107.788,99.253,115.411,85.649,92.778,106.915,91.602,106.812,64.091,
Luxembourg,LU,LUX,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",33.3,33.918,33.918,33.918,34.044,34.077,34.132,34.132,34.132,34.192,34.308,34.308,34.308,34.308,34.308,34.266,34.318,34.545,34.473,34.473,34.527,34.527,34.045,34.045
Luxembourg,LU,LUX,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,0.046,0.059,1.399,9.199,17.698,21.114,20.901,20.031,20.316,21.148,25.744,38.277,73.738,94.741,103.721,100.288,108.463,118.725,130.385,161.261,180.187,276.268,
Luxembourg,LU,LUX,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,0.16,1.593,14.17,23.561,23.583,23.696,23.934,24.562,26.357,29.451,40.666,74.654,95.021,109.933,116.272,121.896,128.103,130.624,159.736,186.643,277.161,316.634,431.634
Luxembourg,LU,LUX,Wind energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",24.743,23.74,24.479,26.168,39.399,52.251,57.986,64.286,60.589,63.472,55.083,64.05,77.466,83.027,79.876,101.848,101.486,234.823,254.575,281.283,351.135,314.313,312.221,
Luxembourg,LU,LUX,Wind energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",14.0,13.9,13.9,20.5,34.9,34.9,34.9,34.9,42.915,42.93,43.727,44.527,58.327,58.327,58.342,63.794,119.694,119.694,122.894,135.794,152.744,136.444,165.334,221.334
"Madagascar, Rep. of",MG,MDG,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,0.089,0.247,0.247,0.431,0.615,0.615,0.615,0.615,0.615,0.615,0.615,0.615,0.615,0.615,
"Madagascar, Rep. of",MG,MDG,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,0.034,0.094,0.094,0.164,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234
"Madagascar, Rep. of",MG,MDG,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",240.198,269.976,244.598,286.633,346.417,340.504,365.64,332.668,404.087,362.656,478.835,577.302,595.0,614.397,603.94,607.416,764.91,917.863,828.456,973.519,1018.476,1143.341,1111.315,
"Madagascar, Rep. of",MG,MDG,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",122.0,122.0,122.0,142.0,167.0,197.0,235.17,243.12,282.2,282.2,379.22,379.22,379.22,379.0,514.0,514.0,514.0,574.0,622.0,622.0,622.0,622.0,622.0,622.0
"Madagascar, Rep. of",MG,MDG,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",541.872,566.186,537.626,614.206,639.008,649.91,639.929,721.264,701.834,744.107,730.686,710.765,775.662,747.791,833.148,965.359,917.444,815.325,1000.256,919.957,850.416,799.849,854.967,
"Madagascar, Rep. of",MG,MDG,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",105.63,105.63,105.63,105.683,105.593,105.593,105.593,105.623,120.623,120.886,128.822,128.942,161.982,162.087,162.83,163.672,163.731,163.846,163.906,164.206,164.006,164.006,192.006,192.566
"Madagascar, Rep. of",MG,MDG,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,0.004,0.004,0.007,0.006,0.014,0.014,0.475,0.479,0.498,0.767,2.164,3.099,36.475,38.208,40.441,40.214,83.838,
"Madagascar, Rep. of",MG,MDG,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,0.002,0.002,0.004,0.004,0.008,0.008,0.274,0.277,0.287,0.442,1.248,1.786,22.004,23.002,24.289,24.158,50.559,50.559
"Madagascar, Rep. of",MG,MDG,Wind energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,0.039,0.039,0.25,0.452,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,
"Madagascar, Rep. of",MG,MDG,Wind energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,0.015,0.015,0.095,0.172,0.177,0.177,0.177,0.177,0.177,0.177,0.177,0.177,0.177,0.177,0.177,0.177,0.177
Malawi,MW,MWI,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",33.768,35.376,41.808,33.768,33.768,38.592,39.396,40.2,44.22,41.808,43.416,43.416,49.848,51.456,52.469,51.713,48.24,44.3,46.68,46.326,49.198,50.761,50.761,
