Country,ISO2,ISO3,Indicator,Source,CTS Code,CTS Name,CTS Full Descriptor,Unit,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Mexico,MX,MEX,Explicit Fossil Fuel Subsidies - Natural Gas,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTEN,Explicit; Natural Gas,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Natural Gas",Percent of GDP,0.109244640764216,0.112363005624984,0.0041835336146838,0.005401402879521,0.0410742592881196,0.183076823221979,0.373746162355391,0.226582680397484,0.0876198044698526,0.0918001465265,0.0975910969336713,0.0964517301194435,0.0925751097394516,0.0889167642596055,0.0855775855992423,0.082712744926026
Mexico,MX,MEX,Explicit Fossil Fuel Subsidies - Natural Gas,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTEN,Explicit; Natural Gas,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Natural Gas",USD at constant 2021 prices,1447480806.0,1356575000.0,53263611.81,70844508.33,537655482.2,2203357029.0,4713211942.0,2918391721.0,1141525708.0,1217306663.0,1321794311.0,1333924534.0,1306931889.0,1281004261.0,1257781699.0,1239841714.0
Mexico,MX,MEX,Explicit Fossil Fuel Subsidies - Petroleum,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTEP,Explicit; Petroleum,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Petroleum",Percent of GDP,0.0614953300410021,0.070470035977573,0.0721135976457254,0.0845622753049508,0.182074248501128,0.348247046276947,0.478042340689238,0.621483284510983,0.364418580199675,0.37661344537118,0.377630041914589,0.378409813253391,0.379004517574958,0.379489461836719,0.378893249763906,0.378278654919068
Mexico,MX,MEX,Explicit Fossil Fuel Subsidies - Petroleum,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTEP,Explicit; Petroleum,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Petroleum",USD at constant 2021 prices,814807108.8,850795050.6,918130706.0,1109114234.0,2383322781.0,4191205439.0,6028462887.0,8004723349.0,4747707214.0,4994044931.0,5114700590.0,5233396365.0,5350607647.0,5467221189.0,5568806272.0,5670294902.0
Mexico,MX,MEX,Explicit Fossil Fuel Subsidies - Total,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTE,Explicit,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit",Percent of GDP,0.37039082439416,0.442845576976258,0.430642315468767,0.50240988069578,0.502446243345984,0.825187182959913,1.14468063307992,1.13310580720697,0.727219751968235,0.747549983786311,0.749204044385018,0.746925593475618,0.743740619640971,0.738875898014685,0.733535068405912,0.72870728959094
Mexico,MX,MEX,Explicit Fossil Fuel Subsidies - Total,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTE,Explicit,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit",USD at constant 2021 prices,4907642199.0,5346539417.0,5482820800.0,6589580850.0,6576940934.0,9931251525.0,14435258400.0,14594436790.0,9474342556.0,9912811805.0,10147376910.0,10329958550.0,10499780510.0,10644822510.0,10781175680.0,10923125520.0
Mexico,MX,MEX,Fossil Fuel Subsidies - Total Implicit and Explicit,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFT,Total Implicit and Explicit,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit",Percent of GDP,5.66814197164414,6.55940234220222,5.57952060433362,5.88645835813854,5.64939509879418,5.10569452478781,6.61687192018226,7.60958106153479,6.30521625447012,6.22720089514645,6.27289486208498,6.29090711982745,6.32210220484745,6.34727345874651,6.36110237685711,6.37319034432241
Mexico,MX,MEX,Fossil Fuel Subsidies - Total Implicit and Explicit,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFT,Total Implicit and Explicit,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit",USD at constant 2021 prices,75102326780.0,79192623790.0,71036938370.0,77206469780.0,73949677940.0,61447799460.0,83443585230.0,98011632360.0,82145429250.0,82575174750.0,84961405320.0,87003056740.0,89252467540.0,91443772320.0,93492683850.0,95532402500.0
Mexico,MX,MEX,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTN,Total Implicit and Explicit; Natural Gas,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Natural Gas",Percent of GDP,0.795128273475105,0.915350414147431,0.631338630065009,0.826752454973707,0.810027968256296,1.00135560919473,1.26246087815693,1.00985162922757,0.885144881437685,0.892064102138699,0.904653248879041,0.910530886184135,0.917704113254939,0.92507299271593,0.933311484355226,0.941340625881854
Mexico,MX,MEX,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTN,Total Implicit and Explicit; Natural Gas,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Natural Gas",USD at constant 2021 prices,10535371860.0,11051159420.0,8038031676.0,10843640530.0,10603136500.0,12051464960.0,15920553270.0,13006919280.0,11531817990.0,11829126820.0,12252813580.0,12592614840.0,12955715350.0,13327323090.0,13717401540.0,14110441820.0
Mexico,MX,MEX,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTC,Total Implicit and Explicit; Coal,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Coal",Percent of GDP,0.276562500514155,0.346677597730583,0.338156839455682,0.329427342403119,0.318363161887387,0.222814313739338,0.291209382724077,0.261759665544257,0.293632761239683,0.313259336294531,0.340625551508726,0.35332935364285,0.359350294846195,0.362837318262651,0.362911416452799,0.362788135476756
Mexico,MX,MEX,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTC,Total Implicit and Explicit; Coal,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Coal",USD at constant 2021 prices,3664426084.0,4185489339.0,4305320881.0,4320751224.0,4167322851.0,2681603688.0,3672362899.0,3371472345.0,3825497531.0,4153944103.0,4613504001.0,4886534361.0,5073138568.0,5227317420.0,5333912318.0,5438096198.0
Mexico,MX,MEX,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTT,Total Implicit and Explicit; Electricity,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Electricity",Percent of GDP,0.170748171635561,0.222721978374113,0.305441474034513,0.355519237626137,0.279297735572016,0.293863313460987,0.292892130431783,0.285039842531423,0.275181367221951,0.279136391813218,0.273982905241428,0.27206404974125,0.272160992468229,0.270469671710125,0.269064232702571,0.267715889745846
Mexico,MX,MEX,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTT,Total Implicit and Explicit; Electricity,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Electricity",USD at constant 2021 prices,2262396575.0,2688955018.0,3888797749.0,4662971112.0,3655962671.0,3536689057.0,3693583576.0,3671321723.0,3585109633.0,3701460210.0,3710882005.0,3762637646.0,3842240976.0,3896597057.0,3954587704.0,4012988904.0
Mexico,MX,MEX,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTP,Total Implicit and Explicit; Petroleum,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Petroleum",Percent of GDP,4.40599670086621,5.04779769813523,4.26461972922114,4.32788850761025,4.24170623323127,3.5876612879773,4.77030952926595,6.05292992407626,4.85125724487783,4.74274106437212,4.75363315616046,4.75498283076536,4.77288680385308,4.78889347654368,4.79581524280221,4.80134569335138
Mexico,MX,MEX,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTP,Total Implicit and Explicit; Petroleum,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Petroleum",USD at constant 2021 prices,58379025380.0,60942799850.0,54295978160.0,56764351830.0,55523255920.0,43178041750.0,60157085490.0,77961919010.0,63203004100.0,62890643610.0,64384205730.0,65761269900.0,67381372640.0,68992534760.0,70486782280.0,71970875580.0
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Accidents,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIA,Implicit; Accidents,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Accidents",Percent of GDP,0.573214125535206,0.639862444224098,0.535997526742627,0.537050621137928,0.493846260229308,0.46986158161718,0.52000718927453,0.618449345149041,0.511028828070251,0.497184875192302,0.492998086710114,0.488006993724498,0.486717033291234,0.485440030874352,0.484243871635836,0.483041649516035
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Accidents,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIA,Implicit; Accidents,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Accidents",USD at constant 2021 prices,7595031103.0,7725152869.0,6824174687.0,7043926930.0,6464368531.0,5654854614.0,6557670262.0,7965646119.0,6657770447.0,6592870319.0,6677269616.0,6749122083.0,6871242319.0,6993627728.0,7117203358.0,7240663905.0
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Coal,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIC,Implicit; Coal,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Coal",Percent of GDP,0.276562500514155,0.346677597730583,0.338156839455682,0.329427342403119,0.318363161887387,0.222814313739338,0.291209382724077,0.261759665544257,0.293632761239683,0.313259336294531,0.340625551508726,0.35332935364285,0.359350294846195,0.362837318262651,0.362911416452799,0.362788135476756
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Coal,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIC,Implicit; Coal,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Coal",USD at constant 2021 prices,3664426084.0,4185489339.0,4305320881.0,4320751224.0,4167322851.0,2681603688.0,3672362899.0,3371472345.0,3825497531.0,4153944103.0,4613504001.0,4886534361.0,5073138568.0,5227317420.0,5333912318.0,5438096198.0
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Congestion,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIG,Implicit; Congestion,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Congestion",Percent of GDP,0.869260375370922,0.97033035941232,0.812822626965433,0.814419610635221,0.748901617437646,0.617130877803767,0.814090951911587,0.92558992797377,0.745925475412126,0.724434133057826,0.714914283225083,0.700614523241916,0.687706799773048,0.675204376550485,0.663180029406242,0.651479310768106
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Congestion,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIG,Implicit; Congestion,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Congestion",USD at constant 2021 prices,11517614960.0,11714940340.0,10348636550.0,10681883610.0,9803002348.0,7427262684.0,10266281190.0,11921626040.0,9718043901.0,9606286378.0,9682949184.0,9689477838.0,9708721377.0,9727520908.0,9747128273.0,9765498969.0
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Electricity,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIT,Implicit; Electricity,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Electricity",Percent of GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Electricity,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIT,Implicit; Electricity,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Electricity",USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Foregone VAT,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIF,Implicit; Foregone Vat,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Foregone Vat",Percent of GDP,0.635994202055318,0.690631571617051,0.593220977356197,0.591413171550294,0.546600257069605,0.382508468195245,0.57342056558185,0.761645021246069,0.591159966211678,0.577733130373141,0.57189211382576,0.565236377953098,0.560295279344191,0.555547798675346,0.551331152926064,0.54719102919132
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Foregone VAT,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIF,Implicit; Foregone Vat,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Foregone Vat",USD at constant 2021 prices,8426860977.0,8338095969.0,7552728092.0,7756943204.0,7154909909.0,4603546791.0,7231251929.0,9810010723.0,7701732537.0,7660972402.0,7745826887.0,7817202150.0,7909985415.0,8003654915.0,8103222700.0,8202245786.0
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Global Warming,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIW,Implicit; Global Warming,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Global Warming",Percent of GDP,1.50100975160405,1.77601298170309,1.49090670641522,1.68812122363447,1.66999940793776,1.48596481556109,1.83413537677835,1.98577113640263,1.88692486665433,1.91331469412687,1.96494251196637,2.00376460035705,2.04068900721302,2.07486666277961,2.10331497064819,2.1305838737589
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Global Warming,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIW,Implicit; Global Warming,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Global Warming",USD at constant 2021 prices,19888232410.0,21442064470.0,18981818570.0,22141306760.0,21860025050.0,17883809450.0,23129786020.0,25576791810.0,24583177940.0,25371318170.0,26613594020.0,27712004310.0,28809488280.0,29892147540.0,30913597980.0,31936877010.0
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Local Air Pollution,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIL,Implicit; Local Air Pollution,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Local Air Pollution",Percent of GDP,1.69745224911924,2.01486108643801,1.6947947931096,1.73148031578846,1.66784471467948,1.304335617753,1.70829561888963,2.1576347213477,1.81898306439047,1.74411836520769,1.75589454682111,1.7631621268882,1.7795764903634,1.79377680439349,1.80175361080343,1.80825632616465
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Local Air Pollution,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIL,Implicit; Local Air Pollution,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Local Air Pollution",USD at constant 2021 prices,22491076290.0,24325712570.0,21577666220.0,22710002270.0,21831820460.0,15697874810.0,21542854810.0,27790399940.0,23698020590.0,23127707170.0,23782204480.0,24384479320.0,25123224490.0,25842547790.0,26481381800.0,27105274100.0
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Natural Gas,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIN,Implicit; Natural Gas,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Natural Gas",Percent of GDP,0.676687276529483,0.792551504956713,0.618215317676667,0.811294902734339,0.768953708372295,0.818278786388205,0.888714715960139,0.783268948907728,0.797525076814319,0.800263955838436,0.807062152019202,0.814079156353918,0.825129003444654,0.836156228525736,0.847733898687945,0.858627880555554
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Natural Gas,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIN,Implicit; Natural Gas,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Natural Gas",USD at constant 2021 prices,8966040234.0,9568590230.0,7870949233.0,10640900110.0,10065481010.0,9848107936.0,11207341330.0,10088527560.0,10390292280.0,10611820160.0,10931019270.0,11258690310.0,11648783460.0,12046318830.0,12459619840.0,12870600100.0
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Petroleum,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIP,Implicit; Petroleum,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Petroleum",Percent of GDP,4.34450137073465,4.97732766220736,4.19250613126124,4.24332623184784,4.05963198480654,3.23941424161726,4.29226718833882,5.43144663948764,4.48683866421761,4.36612761907635,4.37600311424587,4.37657301715043,4.39388228677396,4.40940401463755,4.41692199317438,4.42306703856574
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Petroleum,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIP,Implicit; Petroleum,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Petroleum",USD at constant 2021 prices,57564218270.0,60092004800.0,53377847450.0,55655237590.0,53139933140.0,38986836310.0,54128622600.0,69957195660.0,58455296880.0,57896598680.0,59269505140.0,60527873530.0,62030765000.0,63525313570.0,64917976010.0,66300580680.0
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Road damage,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIR,Implicit; Road Damage,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Road Damage",Percent of GDP,0.020820443557689,0.0248583213178586,0.0211356574589199,0.0215635344066609,0.0197565981631555,0.0207059812632165,0.0222415839685728,0.0273851010051995,0.0239743020547015,0.0228657126029381,0.023049275528067,0.0231969049824403,0.0233769758449247,0.0235618878403085,0.023743673303596,0.0239308655459438
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Road damage,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTIR,Implicit; Road Damage,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Road Damage",USD at constant 2021 prices,275868840.9,300118148.8,269093440.6,282826152.2,258610708.9,249199590.4,280482610.2,352720922.5,312341282.8,303208495.4,312184228.1,320812500.0,330025157.8,339450934.5,348974063.0,358717213.2
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Total,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTI,Implicit,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit",Percent of GDP,5.29775114792923,6.11655676497748,5.14887828886485,5.38404847744276,5.14694885498982,4.28050734224335,5.47219128710233,6.47647525355143,5.57799650296243,5.47965091098308,5.52369081843828,5.5439815270749,5.57836158520648,5.60839756073182,5.62756730913158,5.64448305473147
Mexico,MX,MEX,Implicit Fossil Fuel Subsidies - Total,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTI,Implicit,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit",USD at constant 2021 prices,70194684590.0,73846084370.0,65554117570.0,70616888930.0,67372737000.0,51516547940.0,69008326830.0,83417195560.0,72671086700.0,72662362940.0,74814028420.0,76673098200.0,78752687030.0,80798949810.0,82711508180.0,84609276980.0
"Moldova, Rep. of",MD,MDA,Explicit Fossil Fuel Subsidies - Coal,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTEC,Explicit; Coal,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Coal",Percent of GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Moldova, Rep. of",MD,MDA,Explicit Fossil Fuel Subsidies - Coal,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTEC,Explicit; Coal,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Coal",USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Moldova, Rep. of",MD,MDA,Explicit Fossil Fuel Subsidies - Electricity,"Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941. IMF staff estimations.",ECGFTET,Explicit; Electricity,"Environment, Climate Change, Mitigation, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Electricity",Percent of GDP,4.93391382738183,2.37260555557717,1.07675591657094,2.06268828508029,2.2207598904701,2.31754874008196,2.11857391996327,1.74404572270258,1.57948851896178,1.44557161292604,1.33522495068769,1.24713295188806,1.23317831379016,1.21814013241153,1.20011405223965,1.18300358377406
